startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2021-07-06T16:31:00Z","2021-07-06T16:32:00Z",,,,,,,,1
"2021-07-06T16:32:00Z","2021-07-06T16:33:00Z",,,,,,,,1
"2021-07-06T16:33:00Z","2021-07-06T16:34:00Z",,,,,,,,1
"2021-07-06T16:34:00Z","2021-07-06T16:35:00Z",,,,,,,,1
"2021-07-06T16:35:00Z","2021-07-06T16:36:00Z",,,,,,,,1
"2021-07-06T16:36:00Z","2021-07-06T16:37:00Z",,,,,,,,1
"2021-07-06T16:37:00Z","2021-07-06T16:38:00Z",,,,,,,,1
"2021-07-06T16:38:00Z","2021-07-06T16:39:00Z",,,,,,,,1
"2021-07-06T16:39:00Z","2021-07-06T16:40:00Z",,,,,,,,1
"2021-07-06T16:40:00Z","2021-07-06T16:41:00Z",,,,,,,,1
"2021-07-06T16:41:00Z","2021-07-06T16:42:00Z",,,,,,,,1
"2021-07-06T16:42:00Z","2021-07-06T16:43:00Z",,,,,,,,1
"2021-07-06T16:43:00Z","2021-07-06T16:44:00Z",,,,,,,,1
"2021-07-06T16:44:00Z","2021-07-06T16:45:00Z",,,,,,,,1
"2021-07-06T16:45:00Z","2021-07-06T16:46:00Z",,,,,,,,1
"2021-07-06T16:46:00Z","2021-07-06T16:47:00Z",,,,,,,,1
"2021-07-06T16:47:00Z","2021-07-06T16:48:00Z",,,,,,,,1
"2021-07-06T16:48:00Z","2021-07-06T16:49:00Z",,,,,,,,1
"2021-07-06T16:49:00Z","2021-07-06T16:50:00Z",,,,,,,,1
"2021-07-06T16:50:00Z","2021-07-06T16:51:00Z",,,,,,,,1
"2021-07-06T16:51:00Z","2021-07-06T16:52:00Z",,,,,,,,1
"2021-07-06T16:52:00Z","2021-07-06T16:53:00Z",,,,,,,,1
"2021-07-06T16:53:00Z","2021-07-06T16:54:00Z",,,,,,,,1
"2021-07-06T16:54:00Z","2021-07-06T16:55:00Z",,,,,,,,1
"2021-07-06T16:55:00Z","2021-07-06T16:56:00Z",,,,,,,,1
"2021-07-06T16:56:00Z","2021-07-06T16:57:00Z",,,,,,,,1
"2021-07-06T16:57:00Z","2021-07-06T16:58:00Z",,,,,,,,1
"2021-07-06T16:58:00Z","2021-07-06T16:59:00Z",,,,,,,,1
"2021-07-06T16:59:00Z","2021-07-06T17:00:00Z",,,,,,,,1
"2021-07-06T17:00:00Z","2021-07-06T17:01:00Z",,,,,,,,1
"2021-07-06T17:01:00Z","2021-07-06T17:02:00Z",,,,,,,,1
"2021-07-06T17:02:00Z","2021-07-06T17:03:00Z",,,,,,,,1
"2021-07-06T17:03:00Z","2021-07-06T17:04:00Z",,,,,,,,1
"2021-07-06T17:04:00Z","2021-07-06T17:05:00Z",,,,,,,,1
"2021-07-06T17:05:00Z","2021-07-06T17:06:00Z",,,,,,,,1
"2021-07-06T17:06:00Z","2021-07-06T17:07:00Z",,,,,,,,1
"2021-07-06T17:07:00Z","2021-07-06T17:08:00Z",,,,,,,,1
"2021-07-06T17:08:00Z","2021-07-06T17:09:00Z",,,,,,,,1
"2021-07-06T17:09:00Z","2021-07-06T17:10:00Z",,,,,,,,1
"2021-07-06T17:10:00Z","2021-07-06T17:11:00Z",,,,,,,,1
"2021-07-06T17:11:00Z","2021-07-06T17:12:00Z",,,,,,,,1
"2021-07-06T17:12:00Z","2021-07-06T17:13:00Z",,,,,,,,1
"2021-07-06T17:13:00Z","2021-07-06T17:14:00Z",,,,,,,,1
"2021-07-06T17:14:00Z","2021-07-06T17:15:00Z",,,,,,,,1
"2021-07-06T17:15:00Z","2021-07-06T17:16:00Z",,,,,,,,1
"2021-07-06T17:16:00Z","2021-07-06T17:17:00Z",,,,,,,,1
"2021-07-06T17:17:00Z","2021-07-06T17:18:00Z",,,,,,,,1
"2021-07-06T17:18:00Z","2021-07-06T17:19:00Z",,,,,,,,1
"2021-07-06T17:19:00Z","2021-07-06T17:20:00Z",,,,,,,,1
"2021-07-06T17:20:00Z","2021-07-06T17:21:00Z",,,,,,,,1
"2021-07-06T17:21:00Z","2021-07-06T17:22:00Z",,,,,,,,1
"2021-07-06T17:22:00Z","2021-07-06T17:23:00Z",,,,,,,,1
"2021-07-06T17:23:00Z","2021-07-06T17:24:00Z",,,,,,,,1
"2021-07-06T17:24:00Z","2021-07-06T17:25:00Z",,,,,,,,1
"2021-07-06T17:25:00Z","2021-07-06T17:26:00Z",,,,,,,,1
"2021-07-06T17:26:00Z","2021-07-06T17:27:00Z",,,,,,,,1
"2021-07-06T17:27:00Z","2021-07-06T17:28:00Z",,,,,,,,1
"2021-07-06T17:28:00Z","2021-07-06T17:29:00Z",,,,,,,,1
"2021-07-06T17:29:00Z","2021-07-06T17:30:00Z",,,,,,,,1
"2021-07-06T17:30:00Z","2021-07-06T17:31:00Z",,,,,,,,1
"2021-07-06T17:31:00Z","2021-07-06T17:32:00Z",,,,,,,,1
"2021-07-06T17:32:00Z","2021-07-06T17:33:00Z",,,,,,,,1
"2021-07-06T17:33:00Z","2021-07-06T17:34:00Z",,,,,,,,1
"2021-07-06T17:34:00Z","2021-07-06T17:35:00Z",,,,,,,,1
"2021-07-06T17:35:00Z","2021-07-06T17:36:00Z",,,,,,,,1
"2021-07-06T17:36:00Z","2021-07-06T17:37:00Z",,,,,,,,1
"2021-07-06T17:37:00Z","2021-07-06T17:38:00Z",,,,,,,,1
"2021-07-06T17:38:00Z","2021-07-06T17:39:00Z",,,,,,,,1
"2021-07-06T17:39:00Z","2021-07-06T17:40:00Z",,,,,,,,1
"2021-07-06T17:40:00Z","2021-07-06T17:41:00Z",,,,,,,,1
"2021-07-06T17:41:00Z","2021-07-06T17:42:00Z",,,,,,,,1
"2021-07-06T17:42:00Z","2021-07-06T17:43:00Z",,,,,,,,1
"2021-07-06T17:43:00Z","2021-07-06T17:44:00Z",,,,,,,,1
"2021-07-06T17:44:00Z","2021-07-06T17:45:00Z",,,,,,,,1
"2021-07-06T17:45:00Z","2021-07-06T17:46:00Z",,,,,,,,1
"2021-07-06T17:46:00Z","2021-07-06T17:47:00Z",,,,,,,,1
"2021-07-06T17:47:00Z","2021-07-06T17:48:00Z",,,,,,,,1
"2021-07-06T17:48:00Z","2021-07-06T17:49:00Z",,,,,,,,1
"2021-07-06T17:49:00Z","2021-07-06T17:50:00Z",,,,,,,,1
"2021-07-06T17:50:00Z","2021-07-06T17:51:00Z",,,,,,,,1
"2021-07-06T17:51:00Z","2021-07-06T17:52:00Z",,,,,,,,1
"2021-07-06T17:52:00Z","2021-07-06T17:53:00Z",,,,,,,,1
"2021-07-06T17:53:00Z","2021-07-06T17:54:00Z",,,,,,,,1
"2021-07-06T17:54:00Z","2021-07-06T17:55:00Z",,,,,,,,1
"2021-07-06T17:55:00Z","2021-07-06T17:56:00Z",,,,,,,,1
"2021-07-06T17:56:00Z","2021-07-06T17:57:00Z",,,,,,,,1
"2021-07-06T17:57:00Z","2021-07-06T17:58:00Z",,,,,,,,1
"2021-07-06T17:58:00Z","2021-07-06T17:59:00Z",,,,,,,,1
"2021-07-06T17:59:00Z","2021-07-06T18:00:00Z",,,,,,,,1
"2021-07-06T18:00:00Z","2021-07-06T18:01:00Z",,,,,,,,1
"2021-07-06T18:01:00Z","2021-07-06T18:02:00Z",,,,,,,,1
"2021-07-06T18:02:00Z","2021-07-06T18:03:00Z",,,,,,,,1
"2021-07-06T18:03:00Z","2021-07-06T18:04:00Z",,,,,,,,1
"2021-07-06T18:04:00Z","2021-07-06T18:05:00Z",,,,,,,,1
"2021-07-06T18:05:00Z","2021-07-06T18:06:00Z",,,,,,,,1
"2021-07-06T18:06:00Z","2021-07-06T18:07:00Z",,,,,,,,1
"2021-07-06T18:07:00Z","2021-07-06T18:08:00Z",,,,,,,,1
"2021-07-06T18:08:00Z","2021-07-06T18:09:00Z",,,,,,,,1
"2021-07-06T18:09:00Z","2021-07-06T18:10:00Z",,,,,,,,1
"2021-07-06T18:10:00Z","2021-07-06T18:11:00Z",,,,,,,,1
"2021-07-06T18:11:00Z","2021-07-06T18:12:00Z",,,,,,,,1
"2021-07-06T18:12:00Z","2021-07-06T18:13:00Z",,,,,,,,1
"2021-07-06T18:13:00Z","2021-07-06T18:14:00Z",,,,,,,,1
"2021-07-06T18:14:00Z","2021-07-06T18:15:00Z",,,,,,,,1
"2021-07-06T18:15:00Z","2021-07-06T18:16:00Z",,,,,,,,1
"2021-07-06T18:16:00Z","2021-07-06T18:17:00Z",,,,,,,,1
"2021-07-06T18:17:00Z","2021-07-06T18:18:00Z",,,,,,,,1
"2021-07-06T18:18:00Z","2021-07-06T18:19:00Z",,,,,,,,1
"2021-07-06T18:19:00Z","2021-07-06T18:20:00Z",,,,,,,,1
"2021-07-06T18:20:00Z","2021-07-06T18:21:00Z",,,,,,,,1
"2021-07-06T18:21:00Z","2021-07-06T18:22:00Z",,,,,,,,1
"2021-07-06T18:22:00Z","2021-07-06T18:23:00Z",,,,,,,,1
"2021-07-06T18:23:00Z","2021-07-06T18:24:00Z",,,,,,,,1
"2021-07-06T18:24:00Z","2021-07-06T18:25:00Z",,,,,,,,1
"2021-07-06T18:25:00Z","2021-07-06T18:26:00Z",,,,,,,,1
"2021-07-06T18:26:00Z","2021-07-06T18:27:00Z",,,,,,,,1
"2021-07-06T18:27:00Z","2021-07-06T18:28:00Z",,,,,,,,1
"2021-07-06T18:28:00Z","2021-07-06T18:29:00Z",,,,,,,,1
"2021-07-06T18:29:00Z","2021-07-06T18:30:00Z",,,,,,,,1
"2021-07-06T18:30:00Z","2021-07-06T18:31:00Z",,,,,,,,1
"2021-07-06T18:31:00Z","2021-07-06T18:32:00Z",,,,,,,,1
"2021-07-06T18:32:00Z","2021-07-06T18:33:00Z",,,,,,,,1
"2021-07-06T18:33:00Z","2021-07-06T18:34:00Z",,,,,,,,1
"2021-07-06T18:34:00Z","2021-07-06T18:35:00Z",,,,,,,,1
"2021-07-06T18:35:00Z","2021-07-06T18:36:00Z",,,,,,,,1
"2021-07-06T18:36:00Z","2021-07-06T18:37:00Z",,,,,,,,1
"2021-07-06T18:37:00Z","2021-07-06T18:38:00Z",,,,,,,,1
"2021-07-06T18:38:00Z","2021-07-06T18:39:00Z",,,,,,,,1
"2021-07-06T18:39:00Z","2021-07-06T18:40:00Z",,,,,,,,1
"2021-07-06T18:40:00Z","2021-07-06T18:41:00Z",,,,,,,,1
"2021-07-06T18:41:00Z","2021-07-06T18:42:00Z",,,,,,,,1
"2021-07-06T18:42:00Z","2021-07-06T18:43:00Z",,,,,,,,1
"2021-07-06T18:43:00Z","2021-07-06T18:44:00Z",,,,,,,,1
"2021-07-06T18:44:00Z","2021-07-06T18:45:00Z",,,,,,,,1
"2021-07-06T18:45:00Z","2021-07-06T18:46:00Z",,,,,,,,1
"2021-07-06T18:46:00Z","2021-07-06T18:47:00Z",,,,,,,,1
"2021-07-06T18:47:00Z","2021-07-06T18:48:00Z",,,,,,,,1
"2021-07-06T18:48:00Z","2021-07-06T18:49:00Z",,,,,,,,1
"2021-07-06T18:49:00Z","2021-07-06T18:50:00Z",,,,,,,,1
"2021-07-06T18:50:00Z","2021-07-06T18:51:00Z",,,,,,,,1
"2021-07-06T18:51:00Z","2021-07-06T18:52:00Z",,,,,,,,1
"2021-07-06T18:52:00Z","2021-07-06T18:53:00Z",,,,,,,,1
"2021-07-06T18:53:00Z","2021-07-06T18:54:00Z",,,,,,,,1
"2021-07-06T18:54:00Z","2021-07-06T18:55:00Z",,,,,,,,1
"2021-07-06T18:55:00Z","2021-07-06T18:56:00Z",,,,,,,,1
"2021-07-06T18:56:00Z","2021-07-06T18:57:00Z",,,,,,,,1
"2021-07-06T18:57:00Z","2021-07-06T18:58:00Z",,,,,,,,1
"2021-07-06T18:58:00Z","2021-07-06T18:59:00Z",,,,,,,,1
"2021-07-06T18:59:00Z","2021-07-06T19:00:00Z",,,,,,,,1
"2021-07-06T19:00:00Z","2021-07-06T19:01:00Z",,,,,,,,1
"2021-07-06T19:01:00Z","2021-07-06T19:02:00Z",,,,,,,,1
"2021-07-06T19:02:00Z","2021-07-06T19:03:00Z",,,,,,,,1
"2021-07-06T19:03:00Z","2021-07-06T19:04:00Z",,,,,,,,1
"2021-07-06T19:04:00Z","2021-07-06T19:05:00Z",,,,,,,,1
"2021-07-06T19:05:00Z","2021-07-06T19:06:00Z",,,,,,,,1
"2021-07-06T19:06:00Z","2021-07-06T19:07:00Z",,,,,,,,1
"2021-07-06T19:07:00Z","2021-07-06T19:08:00Z",,,,,,,,1
"2021-07-06T19:08:00Z","2021-07-06T19:09:00Z",,,,,,,,1
"2021-07-06T19:09:00Z","2021-07-06T19:10:00Z",,,,,,,,1
"2021-07-06T19:10:00Z","2021-07-06T19:11:00Z",,,,,,,,1
"2021-07-06T19:11:00Z","2021-07-06T19:12:00Z",,,,,,,,1
"2021-07-06T19:12:00Z","2021-07-06T19:13:00Z",,,,,,,,1
"2021-07-06T19:13:00Z","2021-07-06T19:14:00Z",,,,,,,,1
"2021-07-06T19:14:00Z","2021-07-06T19:15:00Z",,,,,,,,1
"2021-07-06T19:15:00Z","2021-07-06T19:16:00Z",,,,,,,,1
"2021-07-06T19:16:00Z","2021-07-06T19:17:00Z",,,,,,,,1
"2021-07-06T19:17:00Z","2021-07-06T19:18:00Z",,,,,,,,1
"2021-07-06T19:18:00Z","2021-07-06T19:19:00Z",,,,,,,,1
"2021-07-06T19:19:00Z","2021-07-06T19:20:00Z",,,,,,,,1
"2021-07-06T19:20:00Z","2021-07-06T19:21:00Z",,,,,,,,1
"2021-07-06T19:21:00Z","2021-07-06T19:22:00Z",,,,,,,,1
"2021-07-06T19:22:00Z","2021-07-06T19:23:00Z",,,,,,,,1
"2021-07-06T19:23:00Z","2021-07-06T19:24:00Z",,,,,,,,1
"2021-07-06T19:24:00Z","2021-07-06T19:25:00Z",,,,,,,,1
"2021-07-06T19:25:00Z","2021-07-06T19:26:00Z",,,,,,,,1
"2021-07-06T19:26:00Z","2021-07-06T19:27:00Z",,,,,,,,1
"2021-07-06T19:27:00Z","2021-07-06T19:28:00Z",,,,,,,,1
"2021-07-06T19:28:00Z","2021-07-06T19:29:00Z",,,,,,,,1
"2021-07-06T19:29:00Z","2021-07-06T19:30:00Z",,,,,,,,1
"2021-07-06T19:30:00Z","2021-07-06T19:31:00Z",,,,,,,,1
"2021-07-06T19:31:00Z","2021-07-06T19:32:00Z",,,,,,,,1
"2021-07-06T19:32:00Z","2021-07-06T19:33:00Z",,,,,,,,1
"2021-07-06T19:33:00Z","2021-07-06T19:34:00Z",,,,,,,,1
"2021-07-06T19:34:00Z","2021-07-06T19:35:00Z",,,,,,,,1
"2021-07-06T19:35:00Z","2021-07-06T19:36:00Z",,,,,,,,1
"2021-07-06T19:36:00Z","2021-07-06T19:37:00Z",,,,,,,,1
"2021-07-06T19:37:00Z","2021-07-06T19:38:00Z",,,,,,,,1
"2021-07-06T19:38:00Z","2021-07-06T19:39:00Z",,,,,,,,1
"2021-07-06T19:39:00Z","2021-07-06T19:40:00Z",,,,,,,,1
"2021-07-06T19:40:00Z","2021-07-06T19:41:00Z",,,,,,,,1
"2021-07-06T19:41:00Z","2021-07-06T19:42:00Z",,,,,,,,1
"2021-07-06T19:42:00Z","2021-07-06T19:43:00Z",,,,,,,,1
"2021-07-06T19:43:00Z","2021-07-06T19:44:00Z",,,,,,,,1
"2021-07-06T19:44:00Z","2021-07-06T19:45:00Z",,,,,,,,1
"2021-07-06T19:45:00Z","2021-07-06T19:46:00Z",,,,,,,,1
"2021-07-06T19:46:00Z","2021-07-06T19:47:00Z",,,,,,,,1
"2021-07-06T19:47:00Z","2021-07-06T19:48:00Z",,,,,,,,1
"2021-07-06T19:48:00Z","2021-07-06T19:49:00Z",,,,,,,,1
"2021-07-06T19:49:00Z","2021-07-06T19:50:00Z",,,,,,,,1
"2021-07-06T19:50:00Z","2021-07-06T19:51:00Z",,,,,,,,1
"2021-07-06T19:51:00Z","2021-07-06T19:52:00Z",,,,,,,,1
"2021-07-06T19:52:00Z","2021-07-06T19:53:00Z",,,,,,,,1
"2021-07-06T19:53:00Z","2021-07-06T19:54:00Z",,,,,,,,1
"2021-07-06T19:54:00Z","2021-07-06T19:55:00Z",,,,,,,,1
"2021-07-06T19:55:00Z","2021-07-06T19:56:00Z",,,,,,,,1
"2021-07-06T19:56:00Z","2021-07-06T19:57:00Z",,,,,,,,1
"2021-07-06T19:57:00Z","2021-07-06T19:58:00Z",,,,,,,,1
"2021-07-06T19:58:00Z","2021-07-06T19:59:00Z",,,,,,,,1
"2021-07-06T19:59:00Z","2021-07-06T20:00:00Z",,,,,,,,1
"2021-07-06T20:00:00Z","2021-07-06T20:01:00Z",,,,,,,,1
"2021-07-06T20:01:00Z","2021-07-06T20:02:00Z",,,,,,,,1
"2021-07-06T20:02:00Z","2021-07-06T20:03:00Z",,,,,,,,1
"2021-07-06T20:03:00Z","2021-07-06T20:04:00Z",,,,,,,,1
"2021-07-06T20:04:00Z","2021-07-06T20:05:00Z",,,,,,,,1
"2021-07-06T20:05:00Z","2021-07-06T20:06:00Z",,,,,,,,1
"2021-07-06T20:06:00Z","2021-07-06T20:07:00Z",,,,,,,,1
"2021-07-06T20:07:00Z","2021-07-06T20:08:00Z",,,,,,,,1
"2021-07-06T20:08:00Z","2021-07-06T20:09:00Z",,,,,,,,1
"2021-07-06T20:09:00Z","2021-07-06T20:10:00Z",,,,,,,,1
"2021-07-06T20:10:00Z","2021-07-06T20:11:00Z",,,,,,,,1
"2021-07-06T20:11:00Z","2021-07-06T20:12:00Z",,,,,,,,1
"2021-07-06T20:12:00Z","2021-07-06T20:13:00Z",,,,,,,,1
"2021-07-06T20:13:00Z","2021-07-06T20:14:00Z",,,,,,,,1
"2021-07-06T20:14:00Z","2021-07-06T20:15:00Z",,,,,,,,1
"2021-07-06T20:15:00Z","2021-07-06T20:16:00Z",,,,,,,,1
"2021-07-06T20:16:00Z","2021-07-06T20:17:00Z",,,,,,,,1
"2021-07-06T20:17:00Z","2021-07-06T20:18:00Z",,,,,,,,1
"2021-07-06T20:18:00Z","2021-07-06T20:19:00Z",,,,,,,,1
"2021-07-06T20:19:00Z","2021-07-06T20:20:00Z",,,,,,,,1
"2021-07-06T20:20:00Z","2021-07-06T20:21:00Z",,,,,,,,1
"2021-07-06T20:21:00Z","2021-07-06T20:22:00Z",,,,,,,,1
"2021-07-06T20:22:00Z","2021-07-06T20:23:00Z",,,,,,,,1
"2021-07-06T20:23:00Z","2021-07-06T20:24:00Z",,,,,,,,1
"2021-07-06T20:24:00Z","2021-07-06T20:25:00Z",,,,,,,,1
"2021-07-06T20:25:00Z","2021-07-06T20:26:00Z",,,,,,,,1
"2021-07-06T20:26:00Z","2021-07-06T20:27:00Z",,,,,,,,1
"2021-07-06T20:27:00Z","2021-07-06T20:28:00Z",,,,,,,,1
"2021-07-06T20:28:00Z","2021-07-06T20:29:00Z",,,,,,,,1
"2021-07-06T20:29:00Z","2021-07-06T20:30:00Z",,,,,,,,1
"2021-07-06T20:30:00Z","2021-07-06T20:31:00Z",,,,,,,,1
"2021-07-06T20:31:00Z","2021-07-06T20:32:00Z",,,,,,,,1
"2021-07-06T20:32:00Z","2021-07-06T20:33:00Z",,,,,,,,1
"2021-07-06T20:33:00Z","2021-07-06T20:34:00Z",,,,,,,,1
"2021-07-06T20:34:00Z","2021-07-06T20:35:00Z",,,,,,,,1
"2021-07-06T20:35:00Z","2021-07-06T20:36:00Z",,,,,,,,1
"2021-07-06T20:36:00Z","2021-07-06T20:37:00Z",,,,,,,,1
"2021-07-06T20:37:00Z","2021-07-06T20:38:00Z",,,,,,,,1
"2021-07-06T20:38:00Z","2021-07-06T20:39:00Z",,,,,,,,1
"2021-07-06T20:39:00Z","2021-07-06T20:40:00Z",,,,,,,,1
"2021-07-06T20:40:00Z","2021-07-06T20:41:00Z",,,,,,,,1
"2021-07-06T20:41:00Z","2021-07-06T20:42:00Z",,,,,,,,1
"2021-07-06T20:42:00Z","2021-07-06T20:43:00Z",,,,,,,,1
"2021-07-06T20:43:00Z","2021-07-06T20:44:00Z",,,,,,,,1
"2021-07-06T20:44:00Z","2021-07-06T20:45:00Z",,,,,,,,1
"2021-07-06T20:45:00Z","2021-07-06T20:46:00Z",,,,,,,,1
"2021-07-06T20:46:00Z","2021-07-06T20:47:00Z",,,,,,,,1
"2021-07-06T20:47:00Z","2021-07-06T20:48:00Z",,,,,,,,1
"2021-07-06T20:48:00Z","2021-07-06T20:49:00Z",,,,,,,,1
"2021-07-06T20:49:00Z","2021-07-06T20:50:00Z",,,,,,,,1
"2021-07-06T20:50:00Z","2021-07-06T20:51:00Z",,,,,,,,1
"2021-07-06T20:51:00Z","2021-07-06T20:52:00Z",,,,,,,,1
"2021-07-06T20:52:00Z","2021-07-06T20:53:00Z",,,,,,,,1
"2021-07-06T20:53:00Z","2021-07-06T20:54:00Z",,,,,,,,1
"2021-07-06T20:54:00Z","2021-07-06T20:55:00Z",,,,,,,,1
"2021-07-06T20:55:00Z","2021-07-06T20:56:00Z",,,,,,,,1
"2021-07-06T20:56:00Z","2021-07-06T20:57:00Z",,,,,,,,1
"2021-07-06T20:57:00Z","2021-07-06T20:58:00Z",,,,,,,,1
"2021-07-06T20:58:00Z","2021-07-06T20:59:00Z",,,,,,,,1
"2021-07-06T20:59:00Z","2021-07-06T21:00:00Z",,,,,,,,1
"2021-07-06T21:00:00Z","2021-07-06T21:01:00Z",,,,,,,,1
"2021-07-06T21:01:00Z","2021-07-06T21:02:00Z",,,,,,,,1
"2021-07-06T21:02:00Z","2021-07-06T21:03:00Z",,,,,,,,1
"2021-07-06T21:03:00Z","2021-07-06T21:04:00Z",,,,,,,,1
"2021-07-06T21:04:00Z","2021-07-06T21:05:00Z",,,,,,,,1
"2021-07-06T21:05:00Z","2021-07-06T21:06:00Z",,,,,,,,1
"2021-07-06T21:06:00Z","2021-07-06T21:07:00Z",,,,,,,,1
"2021-07-06T21:07:00Z","2021-07-06T21:08:00Z",,,,,,,,1
"2021-07-06T21:08:00Z","2021-07-06T21:09:00Z",,,,,,,,1
"2021-07-06T21:09:00Z","2021-07-06T21:10:00Z",,,,,,,,1
"2021-07-06T21:10:00Z","2021-07-06T21:11:00Z",,,,,,,,1
"2021-07-06T21:11:00Z","2021-07-06T21:12:00Z",,,,,,,,1
"2021-07-06T21:12:00Z","2021-07-06T21:13:00Z",,,,,,,,1
"2021-07-06T21:13:00Z","2021-07-06T21:14:00Z",,,,,,,,1
"2021-07-06T21:14:00Z","2021-07-06T21:15:00Z",,,,,,,,1
"2021-07-06T21:15:00Z","2021-07-06T21:16:00Z",,,,,,,,1
"2021-07-06T21:16:00Z","2021-07-06T21:17:00Z",,,,,,,,1
"2021-07-06T21:17:00Z","2021-07-06T21:18:00Z",,,,,,,,1
"2021-07-06T21:18:00Z","2021-07-06T21:19:00Z",,,,,,,,1
"2021-07-06T21:19:00Z","2021-07-06T21:20:00Z",,,,,,,,1
"2021-07-06T21:20:00Z","2021-07-06T21:21:00Z",,,,,,,,1
"2021-07-06T21:21:00Z","2021-07-06T21:22:00Z",,,,,,,,1
"2021-07-06T21:22:00Z","2021-07-06T21:23:00Z",,,,,,,,1
"2021-07-06T21:23:00Z","2021-07-06T21:24:00Z",,,,,,,,1
"2021-07-06T21:24:00Z","2021-07-06T21:25:00Z",,,,,,,,1
"2021-07-06T21:25:00Z","2021-07-06T21:26:00Z",,,,,,,,1
"2021-07-06T21:26:00Z","2021-07-06T21:27:00Z",,,,,,,,1
"2021-07-06T21:27:00Z","2021-07-06T21:28:00Z",,,,,,,,1
"2021-07-06T21:28:00Z","2021-07-06T21:29:00Z",,,,,,,,1
"2021-07-06T21:29:00Z","2021-07-06T21:30:00Z",,,,,,,,1
"2021-07-06T21:30:00Z","2021-07-06T21:31:00Z",,,,,,,,1
"2021-07-06T21:31:00Z","2021-07-06T21:32:00Z",,,,,,,,1
"2021-07-06T21:32:00Z","2021-07-06T21:33:00Z",,,,,,,,1
"2021-07-06T21:33:00Z","2021-07-06T21:34:00Z",,,,,,,,1
"2021-07-06T21:34:00Z","2021-07-06T21:35:00Z",,,,,,,,1
"2021-07-06T21:35:00Z","2021-07-06T21:36:00Z",,,,,,,,1
"2021-07-06T21:36:00Z","2021-07-06T21:37:00Z",,,,,,,,1
"2021-07-06T21:37:00Z","2021-07-06T21:38:00Z",,,,,,,,1
"2021-07-06T21:38:00Z","2021-07-06T21:39:00Z",,,,,,,,1
"2021-07-06T21:39:00Z","2021-07-06T21:40:00Z",,,,,,,,1
"2021-07-06T21:40:00Z","2021-07-06T21:41:00Z",,,,,,,,1
"2021-07-06T21:41:00Z","2021-07-06T21:42:00Z",,,,,,,,1
"2021-07-06T21:42:00Z","2021-07-06T21:43:00Z",,,,,,,,1
"2021-07-06T21:43:00Z","2021-07-06T21:44:00Z",,,,,,,,1
"2021-07-06T21:44:00Z","2021-07-06T21:45:00Z",,,,,,,,1
"2021-07-06T21:45:00Z","2021-07-06T21:46:00Z",,,,,,,,1
"2021-07-06T21:46:00Z","2021-07-06T21:47:00Z",,,,,,,,1
"2021-07-06T21:47:00Z","2021-07-06T21:48:00Z",,,,,,,,1
"2021-07-06T21:48:00Z","2021-07-06T21:49:00Z",,,,,,,,1
"2021-07-06T21:49:00Z","2021-07-06T21:50:00Z",,,,,,,,1
"2021-07-06T21:50:00Z","2021-07-06T21:51:00Z",,,,,,,,1
"2021-07-06T21:51:00Z","2021-07-06T21:52:00Z",,,,,,,,1
"2021-07-06T21:52:00Z","2021-07-06T21:53:00Z",,,,,,,,1
"2021-07-06T21:53:00Z","2021-07-06T21:54:00Z",,,,,,,,1
"2021-07-06T21:54:00Z","2021-07-06T21:55:00Z",,,,,,,,1
"2021-07-06T21:55:00Z","2021-07-06T21:56:00Z",,,,,,,,1
"2021-07-06T21:56:00Z","2021-07-06T21:57:00Z",,,,,,,,1
"2021-07-06T21:57:00Z","2021-07-06T21:58:00Z",,,,,,,,1
"2021-07-06T21:58:00Z","2021-07-06T21:59:00Z",,,,,,,,1
"2021-07-06T21:59:00Z","2021-07-06T22:00:00Z",,,,,,,,1
"2021-07-06T22:00:00Z","2021-07-06T22:01:00Z",,,,,,,,1
"2021-07-06T22:01:00Z","2021-07-06T22:02:00Z",,,,,,,,1
"2021-07-06T22:02:00Z","2021-07-06T22:03:00Z",,,,,,,,1
"2021-07-06T22:03:00Z","2021-07-06T22:04:00Z",,,,,,,,1
"2021-07-06T22:04:00Z","2021-07-06T22:05:00Z",,,,,,,,1
"2021-07-06T22:05:00Z","2021-07-06T22:06:00Z",,,,,,,,1
"2021-07-06T22:06:00Z","2021-07-06T22:07:00Z",,,,,,,,1
"2021-07-06T22:07:00Z","2021-07-06T22:08:00Z",,,,,,,,1
"2021-07-06T22:08:00Z","2021-07-06T22:09:00Z",,,,,,,,1
"2021-07-06T22:09:00Z","2021-07-06T22:10:00Z",,,,,,,,1
"2021-07-06T22:10:00Z","2021-07-06T22:11:00Z",,,,,,,,1
"2021-07-06T22:11:00Z","2021-07-06T22:12:00Z",,,,,,,,1
"2021-07-06T22:12:00Z","2021-07-06T22:13:00Z",,,,,,,,1
"2021-07-06T22:13:00Z","2021-07-06T22:14:00Z",,,,,,,,1
"2021-07-06T22:14:00Z","2021-07-06T22:15:00Z",,,,,,,,1
"2021-07-06T22:15:00Z","2021-07-06T22:16:00Z",,,,,,,,1
"2021-07-06T22:16:00Z","2021-07-06T22:17:00Z",,,,,,,,1
"2021-07-06T22:17:00Z","2021-07-06T22:18:00Z",,,,,,,,1
