startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2019-11-11T18:52:00Z","2019-11-11T18:53:00Z",,,,,,,,1
"2019-11-11T18:53:00Z","2019-11-11T18:54:00Z",,,,,,,,1
"2019-11-11T18:54:00Z","2019-11-11T18:55:00Z",,,,,,,,1
"2019-11-11T18:55:00Z","2019-11-11T18:56:00Z",,,,,,,,1
"2019-11-11T18:56:00Z","2019-11-11T18:57:00Z",,,,,,,,1
"2019-11-11T18:57:00Z","2019-11-11T18:58:00Z",,,,,,,,1
"2019-11-11T18:58:00Z","2019-11-11T18:59:00Z",,,,,,,,1
"2019-11-11T18:59:00Z","2019-11-11T19:00:00Z",,,,,,,,1
"2019-11-11T19:00:00Z","2019-11-11T19:01:00Z",,,,,,,,1
"2019-11-11T19:01:00Z","2019-11-11T19:02:00Z",,,,,,,,1
"2019-11-11T19:02:00Z","2019-11-11T19:03:00Z",,,,,,,,1
"2019-11-11T19:03:00Z","2019-11-11T19:04:00Z",,,,,,,,1
"2019-11-11T19:04:00Z","2019-11-11T19:05:00Z",,,,,,,,1
"2019-11-11T19:05:00Z","2019-11-11T19:06:00Z",,,,,,,,1
"2019-11-11T19:06:00Z","2019-11-11T19:07:00Z",,,,,,,,1
"2019-11-11T19:07:00Z","2019-11-11T19:08:00Z",,,,,,,,1
"2019-11-11T19:08:00Z","2019-11-11T19:09:00Z",,,,,,,,1
"2019-11-11T19:09:00Z","2019-11-11T19:10:00Z",,,,,,,,1
"2019-11-11T19:10:00Z","2019-11-11T19:11:00Z",,,,,,,,1
"2019-11-11T19:11:00Z","2019-11-11T19:12:00Z",,,,,,,,1
"2019-11-11T19:12:00Z","2019-11-11T19:13:00Z",,,,,,,,1
"2019-11-11T19:13:00Z","2019-11-11T19:14:00Z",,,,,,,,1
"2019-11-11T19:14:00Z","2019-11-11T19:15:00Z",,,,,,,,1
"2019-11-11T19:15:00Z","2019-11-11T19:16:00Z",,,,,,,,1
"2019-11-11T19:16:00Z","2019-11-11T19:17:00Z",,,,,,,,1
"2019-11-11T19:17:00Z","2019-11-11T19:18:00Z",,,,,,,,1
"2019-11-11T19:18:00Z","2019-11-11T19:19:00Z",,,,,,,,1
"2019-11-11T19:19:00Z","2019-11-11T19:20:00Z",,,,,,,,1
"2019-11-11T19:20:00Z","2019-11-11T19:21:00Z",,,,,,,,1
"2019-11-11T19:21:00Z","2019-11-11T19:22:00Z",,,,,,,,1
"2019-11-11T19:22:00Z","2019-11-11T19:23:00Z",,,,,,,,1
"2019-11-11T19:23:00Z","2019-11-11T19:24:00Z",,,,,,,,1
"2019-11-11T19:24:00Z","2019-11-11T19:25:00Z",,,,,,,,1
"2019-11-11T19:25:00Z","2019-11-11T19:26:00Z",,,,,,,,1
"2019-11-11T19:26:00Z","2019-11-11T19:27:00Z",,,,,,,,1
"2019-11-11T19:27:00Z","2019-11-11T19:28:00Z",,,,,,,,1
"2019-11-11T19:28:00Z","2019-11-11T19:29:00Z",,,,,,,,1
"2019-11-11T19:29:00Z","2019-11-11T19:30:00Z",,,,,,,,1
"2019-11-11T19:30:00Z","2019-11-11T19:31:00Z",,,,,,,,1
"2019-11-11T19:31:00Z","2019-11-11T19:32:00Z",,,,,,,,1
"2019-11-11T19:32:00Z","2019-11-11T19:33:00Z",,,,,,,,1
"2019-11-11T19:33:00Z","2019-11-11T19:34:00Z",,,,,,,,1
"2019-11-11T19:34:00Z","2019-11-11T19:35:00Z",,,,,,,,1
"2019-11-11T19:35:00Z","2019-11-11T19:36:00Z",,,,,,,,1
"2019-11-11T19:36:00Z","2019-11-11T19:37:00Z",,,,,,,,1
"2019-11-11T19:37:00Z","2019-11-11T19:38:00Z",,,,,,,,1
"2019-11-11T19:38:00Z","2019-11-11T19:39:00Z",,,,,,,,1
"2019-11-11T19:39:00Z","2019-11-11T19:40:00Z",,,,,,,,1
"2019-11-11T19:40:00Z","2019-11-11T19:41:00Z",,,,,,,,1
"2019-11-11T19:41:00Z","2019-11-11T19:42:00Z",,,,,,,,1
"2019-11-11T19:42:00Z","2019-11-11T19:43:00Z",,,,,,,,1
"2019-11-11T19:43:00Z","2019-11-11T19:44:00Z",,,,,,,,1
"2019-11-11T19:44:00Z","2019-11-11T19:45:00Z",,,,,,,,1
"2019-11-11T19:45:00Z","2019-11-11T19:46:00Z",,,,,,,,1
"2019-11-11T19:46:00Z","2019-11-11T19:47:00Z",,,,,,,,1
"2019-11-11T19:47:00Z","2019-11-11T19:48:00Z",,,,,,,,1
"2019-11-11T19:48:00Z","2019-11-11T19:49:00Z",,,,,,,,1
"2019-11-11T19:49:00Z","2019-11-11T19:50:00Z",,,,,,,,1
"2019-11-11T19:50:00Z","2019-11-11T19:51:00Z",,,,,,,,1
"2019-11-11T19:51:00Z","2019-11-11T19:52:00Z",,,,,,,,1
"2019-11-11T19:52:00Z","2019-11-11T19:53:00Z",,,,,,,,1
"2019-11-11T19:53:00Z","2019-11-11T19:54:00Z",,,,,,,,1
"2019-11-11T19:54:00Z","2019-11-11T19:55:00Z",,,,,,,,1
"2019-11-11T19:55:00Z","2019-11-11T19:56:00Z",,,,,,,,1
"2019-11-11T19:56:00Z","2019-11-11T19:57:00Z",,,,,,,,1
"2019-11-11T19:57:00Z","2019-11-11T19:58:00Z",,,,,,,,1
"2019-11-11T19:58:00Z","2019-11-11T19:59:00Z",,,,,,,,1
"2019-11-11T19:59:00Z","2019-11-11T20:00:00Z",,,,,,,,1
"2019-11-11T20:00:00Z","2019-11-11T20:01:00Z",,,,,,,,1
"2019-11-11T20:01:00Z","2019-11-11T20:02:00Z",,,,,,,,1
"2019-11-11T20:02:00Z","2019-11-11T20:03:00Z",,,,,,,,1
"2019-11-11T20:03:00Z","2019-11-11T20:04:00Z",,,,,,,,1
"2019-11-11T20:04:00Z","2019-11-11T20:05:00Z",,,,,,,,1
"2019-11-11T20:05:00Z","2019-11-11T20:06:00Z",,,,,,,,1
"2019-11-11T20:06:00Z","2019-11-11T20:07:00Z",,,,,,,,1
"2019-11-11T20:07:00Z","2019-11-11T20:08:00Z",,,,,,,,1
"2019-11-11T20:08:00Z","2019-11-11T20:09:00Z",,,,,,,,1
"2019-11-11T20:09:00Z","2019-11-11T20:10:00Z",,,,,,,,1
"2019-11-11T20:10:00Z","2019-11-11T20:11:00Z",,,,,,,,1
"2019-11-11T20:11:00Z","2019-11-11T20:12:00Z",,,,,,,,1
"2019-11-11T20:12:00Z","2019-11-11T20:13:00Z",,,,,,,,1
"2019-11-11T20:13:00Z","2019-11-11T20:14:00Z",,,,,,,,1
"2019-11-11T20:14:00Z","2019-11-11T20:15:00Z",,,,,,,,1
"2019-11-11T20:15:00Z","2019-11-11T20:16:00Z",,,,,,,,1
"2019-11-11T20:16:00Z","2019-11-11T20:17:00Z",,,,,,,,1
"2019-11-11T20:17:00Z","2019-11-11T20:18:00Z",,,,,,,,1
"2019-11-11T20:18:00Z","2019-11-11T20:19:00Z",,,,,,,,1
"2019-11-11T20:19:00Z","2019-11-11T20:20:00Z",,,,,,,,1
"2019-11-11T20:20:00Z","2019-11-11T20:21:00Z",,,,,,,,1
"2019-11-11T20:21:00Z","2019-11-11T20:22:00Z",,,,,,,,1
"2019-11-11T20:22:00Z","2019-11-11T20:23:00Z",,,,,,,,1
"2019-11-11T20:23:00Z","2019-11-11T20:24:00Z",,,,,,,,1
"2019-11-11T20:24:00Z","2019-11-11T20:25:00Z",,,,,,,,1
"2019-11-11T20:25:00Z","2019-11-11T20:26:00Z",,,,,,,,1
"2019-11-11T20:26:00Z","2019-11-11T20:27:00Z",,,,,,,,1
"2019-11-11T20:27:00Z","2019-11-11T20:28:00Z",,,,,,,,1
"2019-11-11T20:28:00Z","2019-11-11T20:29:00Z",,,,,,,,1
"2019-11-11T20:29:00Z","2019-11-11T20:30:00Z",,,,,,,,1
"2019-11-11T20:30:00Z","2019-11-11T20:31:00Z",,,,,,,,1
"2019-11-11T20:31:00Z","2019-11-11T20:32:00Z",,,,,,,,1
"2019-11-11T20:32:00Z","2019-11-11T20:33:00Z",,,,,,,,1
"2019-11-11T20:33:00Z","2019-11-11T20:34:00Z",,,,,,,,1
"2019-11-11T20:34:00Z","2019-11-11T20:35:00Z",,,,,,,,1
"2019-11-11T20:35:00Z","2019-11-11T20:36:00Z",,,,,,,,1
"2019-11-11T20:36:00Z","2019-11-11T20:37:00Z",,,,,,,,1
"2019-11-11T20:37:00Z","2019-11-11T20:38:00Z",,,,,,,,1
"2019-11-11T20:38:00Z","2019-11-11T20:39:00Z",,,,,,,,1
"2019-11-11T20:39:00Z","2019-11-11T20:40:00Z",,,,,,,,1
"2019-11-11T20:40:00Z","2019-11-11T20:41:00Z",,,,,,,,1
"2019-11-11T20:41:00Z","2019-11-11T20:42:00Z",,,,,,,,1
"2019-11-11T20:42:00Z","2019-11-11T20:43:00Z",,,,,,,,1
"2019-11-11T20:43:00Z","2019-11-11T20:44:00Z",,,,,,,,1
"2019-11-11T20:44:00Z","2019-11-11T20:45:00Z",,,,,,,,1
"2019-11-11T20:45:00Z","2019-11-11T20:46:00Z",,,,,,,,1
"2019-11-11T20:46:00Z","2019-11-11T20:47:00Z",,,,,,,,1
"2019-11-11T20:47:00Z","2019-11-11T20:48:00Z",,,,,,,,1
"2019-11-11T20:48:00Z","2019-11-11T20:49:00Z",,,,,,,,1
"2019-11-11T20:49:00Z","2019-11-11T20:50:00Z",,,,,,,,1
"2019-11-11T20:50:00Z","2019-11-11T20:51:00Z",,,,,,,,1
"2019-11-11T20:51:00Z","2019-11-11T20:52:00Z",,,,,,,,1
"2019-11-11T20:52:00Z","2019-11-11T20:53:00Z",,,,,,,,1
"2019-11-11T20:53:00Z","2019-11-11T20:54:00Z",,,,,,,,1
"2019-11-11T20:54:00Z","2019-11-11T20:55:00Z",,,,,,,,1
"2019-11-11T20:55:00Z","2019-11-11T20:56:00Z",,,,,,,,1
"2019-11-11T20:56:00Z","2019-11-11T20:57:00Z",,,,,,,,1
"2019-11-11T20:57:00Z","2019-11-11T20:58:00Z",,,,,,,,1
"2019-11-11T20:58:00Z","2019-11-11T20:59:00Z",,,,,,,,1
"2019-11-11T20:59:00Z","2019-11-11T21:00:00Z",,,,,,,,1
"2019-11-11T21:00:00Z","2019-11-11T21:01:00Z",,,,,,,,1
"2019-11-11T21:01:00Z","2019-11-11T21:02:00Z",,,,,,,,1
"2019-11-11T21:02:00Z","2019-11-11T21:03:00Z",,,,,,,,1
"2019-11-11T21:03:00Z","2019-11-11T21:04:00Z",,,,,,,,1
"2019-11-11T21:04:00Z","2019-11-11T21:05:00Z",,,,,,,,1
"2019-11-11T21:05:00Z","2019-11-11T21:06:00Z",,,,,,,,1
"2019-11-11T21:06:00Z","2019-11-11T21:07:00Z",,,,,,,,1
"2019-11-11T21:07:00Z","2019-11-11T21:08:00Z",,,,,,,,1
"2019-11-11T21:08:00Z","2019-11-11T21:09:00Z",,,,,,,,1
"2019-11-11T21:09:00Z","2019-11-11T21:10:00Z",,,,,,,,1
"2019-11-11T21:10:00Z","2019-11-11T21:11:00Z",,,,,,,,1
"2019-11-11T21:11:00Z","2019-11-11T21:12:00Z",,,,,,,,1
"2019-11-11T21:12:00Z","2019-11-11T21:13:00Z",,,,,,,,1
"2019-11-11T21:13:00Z","2019-11-11T21:14:00Z",,,,,,,,1
"2019-11-11T21:14:00Z","2019-11-11T21:15:00Z",,,,,,,,1
"2019-11-11T21:15:00Z","2019-11-11T21:16:00Z",,,,,,,,1
"2019-11-11T21:16:00Z","2019-11-11T21:17:00Z",,,,,,,,1
"2019-11-11T21:17:00Z","2019-11-11T21:18:00Z",,,,,,,,1
"2019-11-11T21:18:00Z","2019-11-11T21:19:00Z",,,,,,,,1
"2019-11-11T21:19:00Z","2019-11-11T21:20:00Z",,,,,,,,1
"2019-11-11T21:20:00Z","2019-11-11T21:21:00Z",,,,,,,,1
"2019-11-11T21:21:00Z","2019-11-11T21:22:00Z",,,,,,,,1
"2019-11-11T21:22:00Z","2019-11-11T21:23:00Z",,,,,,,,1
"2019-11-11T21:23:00Z","2019-11-11T21:24:00Z",,,,,,,,1
"2019-11-11T21:24:00Z","2019-11-11T21:25:00Z",,,,,,,,1
"2019-11-11T21:25:00Z","2019-11-11T21:26:00Z",,,,,,,,1
"2019-11-11T21:26:00Z","2019-11-11T21:27:00Z",,,,,,,,1
"2019-11-11T21:27:00Z","2019-11-11T21:28:00Z",,,,,,,,1
"2019-11-11T21:28:00Z","2019-11-11T21:29:00Z",,,,,,,,1
"2019-11-11T21:29:00Z","2019-11-11T21:30:00Z",,,,,,,,1
"2019-11-11T21:30:00Z","2019-11-11T21:31:00Z",,,,,,,,1
"2019-11-11T21:31:00Z","2019-11-11T21:32:00Z",,,,,,,,1
"2019-11-11T21:32:00Z","2019-11-11T21:33:00Z",,,,,,,,1
"2019-11-11T21:33:00Z","2019-11-11T21:34:00Z",,,,,,,,1
"2019-11-11T21:34:00Z","2019-11-11T21:35:00Z",,,,,,,,1
"2019-11-11T21:35:00Z","2019-11-11T21:36:00Z",,,,,,,,1
"2019-11-11T21:36:00Z","2019-11-11T21:37:00Z",,,,,,,,1
"2019-11-11T21:37:00Z","2019-11-11T21:38:00Z",,,,,,,,1
"2019-11-11T21:38:00Z","2019-11-11T21:39:00Z",,,,,,,,1
"2019-11-11T21:39:00Z","2019-11-11T21:40:00Z",,,,,,,,1
"2019-11-11T21:40:00Z","2019-11-11T21:41:00Z",,,,,,,,1
"2019-11-11T21:41:00Z","2019-11-11T21:42:00Z",,,,,,,,1
"2019-11-11T21:42:00Z","2019-11-11T21:43:00Z",,,,,,,,1
"2019-11-11T21:43:00Z","2019-11-11T21:44:00Z",,,,,,,,1
"2019-11-11T21:44:00Z","2019-11-11T21:45:00Z",,,,,,,,1
"2019-11-11T21:45:00Z","2019-11-11T21:46:00Z",,,,,,,,1
"2019-11-11T21:46:00Z","2019-11-11T21:47:00Z",,,,,,,,1
"2019-11-11T21:47:00Z","2019-11-11T21:48:00Z",,,,,,,,1
"2019-11-11T21:48:00Z","2019-11-11T21:49:00Z",,,,,,,,1
"2019-11-11T21:49:00Z","2019-11-11T21:50:00Z",,,,,,,,1
"2019-11-11T21:50:00Z","2019-11-11T21:51:00Z",,,,,,,,1
"2019-11-11T21:51:00Z","2019-11-11T21:52:00Z",,,,,,,,1
"2019-11-11T21:52:00Z","2019-11-11T21:53:00Z",,,,,,,,1
"2019-11-11T21:53:00Z","2019-11-11T21:54:00Z",,,,,,,,1
"2019-11-11T21:54:00Z","2019-11-11T21:55:00Z",,,,,,,,1
"2019-11-11T21:55:00Z","2019-11-11T21:56:00Z",,,,,,,,1
"2019-11-11T21:56:00Z","2019-11-11T21:57:00Z",,,,,,,,1
"2019-11-11T21:57:00Z","2019-11-11T21:58:00Z",,,,,,,,1
"2019-11-11T21:58:00Z","2019-11-11T21:59:00Z",,,,,,,,1
"2019-11-11T21:59:00Z","2019-11-11T22:00:00Z",,,,,,,,1
"2019-11-11T22:00:00Z","2019-11-11T22:01:00Z",,,,,,,,1
"2019-11-11T22:01:00Z","2019-11-11T22:02:00Z",,,,,,,,1
"2019-11-11T22:02:00Z","2019-11-11T22:03:00Z",,,,,,,,1
"2019-11-11T22:03:00Z","2019-11-11T22:04:00Z",,,,,,,,1
"2019-11-11T22:04:00Z","2019-11-11T22:05:00Z",,,,,,,,1
"2019-11-11T22:05:00Z","2019-11-11T22:06:00Z",,,,,,,,1
"2019-11-11T22:06:00Z","2019-11-11T22:07:00Z",,,,,,,,1
"2019-11-11T22:07:00Z","2019-11-11T22:08:00Z",,,,,,,,1
"2019-11-11T22:08:00Z","2019-11-11T22:09:00Z",,,,,,,,1
"2019-11-11T22:09:00Z","2019-11-11T22:10:00Z",,,,,,,,1
"2019-11-11T22:10:00Z","2019-11-11T22:11:00Z",,,,,,,,1
"2019-11-11T22:11:00Z","2019-11-11T22:12:00Z",,,,,,,,1
"2019-11-11T22:12:00Z","2019-11-11T22:13:00Z",,,,,,,,1
"2019-11-11T22:13:00Z","2019-11-11T22:14:00Z",,,,,,,,1
"2019-11-11T22:14:00Z","2019-11-11T22:15:00Z",,,,,,,,1
"2019-11-11T22:15:00Z","2019-11-11T22:16:00Z",,,,,,,,1
"2019-11-11T22:16:00Z","2019-11-11T22:17:00Z",,,,,,,,1
"2019-11-11T22:17:00Z","2019-11-11T22:18:00Z",,,,,,,,1
"2019-11-11T22:18:00Z","2019-11-11T22:19:00Z",,,,,,,,1
"2019-11-11T22:19:00Z","2019-11-11T22:20:00Z",,,,,,,,1
"2019-11-11T22:20:00Z","2019-11-11T22:21:00Z",,,,,,,,1
"2019-11-11T22:21:00Z","2019-11-11T22:22:00Z",,,,,,,,1
"2019-11-11T22:22:00Z","2019-11-11T22:23:00Z",,,,,,,,1
"2019-11-11T22:23:00Z","2019-11-11T22:24:00Z",,,,,,,,1
"2019-11-11T22:24:00Z","2019-11-11T22:25:00Z",,,,,,,,1
"2019-11-11T22:25:00Z","2019-11-11T22:26:00Z",,,,,,,,1
"2019-11-11T22:26:00Z","2019-11-11T22:27:00Z",,,,,,,,1
"2019-11-11T22:27:00Z","2019-11-11T22:28:00Z",,,,,,,,1
"2019-11-11T22:28:00Z","2019-11-11T22:29:00Z",,,,,,,,1
"2019-11-11T22:29:00Z","2019-11-11T22:30:00Z",,,,,,,,1
"2019-11-11T22:30:00Z","2019-11-11T22:31:00Z",,,,,,,,1
"2019-11-11T22:31:00Z","2019-11-11T22:32:00Z",,,,,,,,1
"2019-11-11T22:32:00Z","2019-11-11T22:33:00Z",,,,,,,,1
"2019-11-11T22:33:00Z","2019-11-11T22:34:00Z",,,,,,,,1
"2019-11-11T22:34:00Z","2019-11-11T22:35:00Z",,,,,,,,1
"2019-11-11T22:35:00Z","2019-11-11T22:36:00Z",,,,,,,,1
"2019-11-11T22:36:00Z","2019-11-11T22:37:00Z",,,,,,,,1
"2019-11-11T22:37:00Z","2019-11-11T22:38:00Z",,,,,,,,1
"2019-11-11T22:38:00Z","2019-11-11T22:39:00Z",,,,,,,,1
"2019-11-11T22:39:00Z","2019-11-11T22:40:00Z",,,,,,,,1
"2019-11-11T22:40:00Z","2019-11-11T22:41:00Z",,,,,,,,1
"2019-11-11T22:41:00Z","2019-11-11T22:42:00Z",,,,,,,,1
"2019-11-11T22:42:00Z","2019-11-11T22:43:00Z",,,,,,,,1
"2019-11-11T22:43:00Z","2019-11-11T22:44:00Z",,,,,,,,1
"2019-11-11T22:44:00Z","2019-11-11T22:45:00Z",,,,,,,,1
"2019-11-11T22:45:00Z","2019-11-11T22:46:00Z",,,,,,,,1
"2019-11-11T22:46:00Z","2019-11-11T22:47:00Z",,,,,,,,1
"2019-11-11T22:47:00Z","2019-11-11T22:48:00Z",,,,,,,,1
"2019-11-11T22:48:00Z","2019-11-11T22:49:00Z",,,,,,,,1
"2019-11-11T22:49:00Z","2019-11-11T22:50:00Z",,,,,,,,1
"2019-11-11T22:50:00Z","2019-11-11T22:51:00Z",,,,,,,,1
"2019-11-11T22:51:00Z","2019-11-11T22:52:00Z",,,,,,,,1
"2019-11-11T22:52:00Z","2019-11-11T22:53:00Z",,,,,,,,1
"2019-11-11T22:53:00Z","2019-11-11T22:54:00Z",,,,,,,,1
"2019-11-11T22:54:00Z","2019-11-11T22:55:00Z",,,,,,,,1
"2019-11-11T22:55:00Z","2019-11-11T22:56:00Z",,,,,,,,1
"2019-11-11T22:56:00Z","2019-11-11T22:57:00Z",,,,,,,,1
"2019-11-11T22:57:00Z","2019-11-11T22:58:00Z",,,,,,,,1
"2019-11-11T22:58:00Z","2019-11-11T22:59:00Z",,,,,,,,1
"2019-11-11T22:59:00Z","2019-11-11T23:00:00Z",,,,,,,,1
"2019-11-11T23:00:00Z","2019-11-11T23:01:00Z",,,,,,,,1
"2019-11-11T23:01:00Z","2019-11-11T23:02:00Z",,,,,,,,1
"2019-11-11T23:02:00Z","2019-11-11T23:03:00Z",,,,,,,,1
"2019-11-11T23:03:00Z","2019-11-11T23:04:00Z",,,,,,,,1
"2019-11-11T23:04:00Z","2019-11-11T23:05:00Z",,,,,,,,1
"2019-11-11T23:05:00Z","2019-11-11T23:06:00Z",,,,,,,,1
"2019-11-11T23:06:00Z","2019-11-11T23:07:00Z",,,,,,,,1
"2019-11-11T23:07:00Z","2019-11-11T23:08:00Z",,,,,,,,1
"2019-11-11T23:08:00Z","2019-11-11T23:09:00Z",,,,,,,,1
"2019-11-11T23:09:00Z","2019-11-11T23:10:00Z",,,,,,,,1
"2019-11-11T23:10:00Z","2019-11-11T23:11:00Z",,,,,,,,1
"2019-11-11T23:11:00Z","2019-11-11T23:12:00Z",,,,,,,,1
"2019-11-11T23:12:00Z","2019-11-11T23:13:00Z",,,,,,,,1
"2019-11-11T23:13:00Z","2019-11-11T23:14:00Z",,,,,,,,1
"2019-11-11T23:14:00Z","2019-11-11T23:15:00Z",,,,,,,,1
"2019-11-11T23:15:00Z","2019-11-11T23:16:00Z",,,,,,,,1
"2019-11-11T23:16:00Z","2019-11-11T23:17:00Z",,,,,,,,1
"2019-11-11T23:17:00Z","2019-11-11T23:18:00Z",,,,,,,,1
"2019-11-11T23:18:00Z","2019-11-11T23:19:00Z",,,,,,,,1
"2019-11-11T23:19:00Z","2019-11-11T23:20:00Z",,,,,,,,1
"2019-11-11T23:20:00Z","2019-11-11T23:21:00Z",,,,,,,,1
"2019-11-11T23:21:00Z","2019-11-11T23:22:00Z",,,,,,,,1
"2019-11-11T23:22:00Z","2019-11-11T23:23:00Z",,,,,,,,1
"2019-11-11T23:23:00Z","2019-11-11T23:24:00Z",,,,,,,,1
"2019-11-11T23:24:00Z","2019-11-11T23:25:00Z",,,,,,,,1
"2019-11-11T23:25:00Z","2019-11-11T23:26:00Z",,,,,,,,1
"2019-11-11T23:26:00Z","2019-11-11T23:27:00Z",,,,,,,,1
"2019-11-11T23:27:00Z","2019-11-11T23:28:00Z",,,,,,,,1
"2019-11-11T23:28:00Z","2019-11-11T23:29:00Z",,,,,,,,1
"2019-11-11T23:29:00Z","2019-11-11T23:30:00Z",,,,,,,,1
"2019-11-11T23:30:00Z","2019-11-11T23:31:00Z",,,,,,,,1
"2019-11-11T23:31:00Z","2019-11-11T23:32:00Z",,,,,,,,1
"2019-11-11T23:32:00Z","2019-11-11T23:33:00Z",,,,,,,,1
"2019-11-11T23:33:00Z","2019-11-11T23:34:00Z",,,,,,,,1
"2019-11-11T23:34:00Z","2019-11-11T23:35:00Z",,,,,,,,1
"2019-11-11T23:35:00Z","2019-11-11T23:36:00Z",,,,,,,,1
"2019-11-11T23:36:00Z","2019-11-11T23:37:00Z",,,,,,,,1
"2019-11-11T23:37:00Z","2019-11-11T23:38:00Z",,,,,,,,1
"2019-11-11T23:38:00Z","2019-11-11T23:39:00Z",,,,,,,,1
"2019-11-11T23:39:00Z","2019-11-11T23:40:00Z",,,,,,,,1
"2019-11-11T23:40:00Z","2019-11-11T23:41:00Z",,,,,,,,1
"2019-11-11T23:41:00Z","2019-11-11T23:42:00Z",,,,,,,,1
"2019-11-11T23:42:00Z","2019-11-11T23:43:00Z",,,,,,,,1
"2019-11-11T23:43:00Z","2019-11-11T23:44:00Z",,,,,,,,1
"2019-11-11T23:44:00Z","2019-11-11T23:45:00Z",,,,,,,,1
"2019-11-11T23:45:00Z","2019-11-11T23:46:00Z",,,,,,,,1
"2019-11-11T23:46:00Z","2019-11-11T23:47:00Z",,,,,,,,1
"2019-11-11T23:47:00Z","2019-11-11T23:48:00Z",,,,,,,,1
"2019-11-11T23:48:00Z","2019-11-11T23:49:00Z",,,,,,,,1
"2019-11-11T23:49:00Z","2019-11-11T23:50:00Z",,,,,,,,1
"2019-11-11T23:50:00Z","2019-11-11T23:51:00Z",,,,,,,,1
"2019-11-11T23:51:00Z","2019-11-11T23:52:00Z",,,,,,,,1
"2019-11-11T23:52:00Z","2019-11-11T23:53:00Z",,,,,,,,1
"2019-11-11T23:53:00Z","2019-11-11T23:54:00Z",,,,,,,,1
"2019-11-11T23:54:00Z","2019-11-11T23:55:00Z",,,,,,,,1
"2019-11-11T23:55:00Z","2019-11-11T23:56:00Z",,,,,,,,1
"2019-11-11T23:56:00Z","2019-11-11T23:57:00Z",,,,,,,,1
"2019-11-11T23:57:00Z","2019-11-11T23:58:00Z",,,,,,,,1
"2019-11-11T23:58:00Z","2019-11-11T23:59:00Z",,,,,,,,1
"2019-11-11T23:59:00Z","2019-11-12T00:00:00Z",,,,,,,,1
"2019-11-12T00:00:00Z","2019-11-12T00:01:00Z",,,,,,,,1
"2019-11-12T00:01:00Z","2019-11-12T00:02:00Z",,,,,,,,1
"2019-11-12T00:02:00Z","2019-11-12T00:03:00Z",,,,,,,,1
"2019-11-12T00:03:00Z","2019-11-12T00:04:00Z",,,,,,,,1
"2019-11-12T00:04:00Z","2019-11-12T00:05:00Z",,,,,,,,1
"2019-11-12T00:05:00Z","2019-11-12T00:06:00Z",,,,,,,,1
"2019-11-12T00:06:00Z","2019-11-12T00:07:00Z",,,,,,,,1
"2019-11-12T00:07:00Z","2019-11-12T00:08:00Z",,,,,,,,1
"2019-11-12T00:08:00Z","2019-11-12T00:09:00Z",,,,,,,,1
"2019-11-12T00:09:00Z","2019-11-12T00:10:00Z",,,,,,,,1
"2019-11-12T00:10:00Z","2019-11-12T00:11:00Z",,,,,,,,1
"2019-11-12T00:11:00Z","2019-11-12T00:12:00Z",,,,,,,,1
"2019-11-12T00:12:00Z","2019-11-12T00:13:00Z",,,,,,,,1
"2019-11-12T00:13:00Z","2019-11-12T00:14:00Z",,,,,,,,1
"2019-11-12T00:14:00Z","2019-11-12T00:15:00Z",,,,,,,,1
"2019-11-12T00:15:00Z","2019-11-12T00:16:00Z",,,,,,,,1
"2019-11-12T00:16:00Z","2019-11-12T00:17:00Z",,,,,,,,1
"2019-11-12T00:17:00Z","2019-11-12T00:18:00Z",,,,,,,,1
"2019-11-12T00:18:00Z","2019-11-12T00:19:00Z",,,,,,,,1
"2019-11-12T00:19:00Z","2019-11-12T00:20:00Z",,,,,,,,1
"2019-11-12T00:20:00Z","2019-11-12T00:21:00Z",,,,,,,,1
"2019-11-12T00:21:00Z","2019-11-12T00:22:00Z",,,,,,,,1
"2019-11-12T00:22:00Z","2019-11-12T00:23:00Z",,,,,,,,1
"2019-11-12T00:23:00Z","2019-11-12T00:24:00Z",,,,,,,,1
"2019-11-12T00:24:00Z","2019-11-12T00:25:00Z",,,,,,,,1
"2019-11-12T00:25:00Z","2019-11-12T00:26:00Z",,,,,,,,1
"2019-11-12T00:26:00Z","2019-11-12T00:27:00Z",,,,,,,,1
"2019-11-12T00:27:00Z","2019-11-12T00:28:00Z",,,,,,,,1
"2019-11-12T00:28:00Z","2019-11-12T00:29:00Z",,,,,,,,1
"2019-11-12T00:29:00Z","2019-11-12T00:30:00Z",,,,,,,,1
"2019-11-12T00:30:00Z","2019-11-12T00:31:00Z",,,,,,,,1
"2019-11-12T00:31:00Z","2019-11-12T00:32:00Z",,,,,,,,1
"2019-11-12T00:32:00Z","2019-11-12T00:33:00Z",,,,,,,,1
"2019-11-12T00:33:00Z","2019-11-12T00:34:00Z",,,,,,,,1
"2019-11-12T00:34:00Z","2019-11-12T00:35:00Z",,,,,,,,1
"2019-11-12T00:35:00Z","2019-11-12T00:36:00Z",,,,,,,,1
"2019-11-12T00:36:00Z","2019-11-12T00:37:00Z",,,,,,,,1
"2019-11-12T00:37:00Z","2019-11-12T00:38:00Z",,,,,,,,1
"2019-11-12T00:38:00Z","2019-11-12T00:39:00Z",,,,,,,,1
